"Trial Name","Boss Name","ESO Logs Player Link","Player Handle","Character Name","Build Slug","Role","Subclass 1","Subclass 2","Subclass 3","Signature Set 1","Signature Set 2","DPS","HPS","CPM","Primary Metric","Mundus Stone","Gear: Head","Gear: Chest","Gear: Shoulders","Gear: Hands","Gear: Waist","Gear: Legs","Gear: Feet","Gear: Necklace","Gear: Ring1","Gear: Ring2","Gear: Main_Hand","Gear: Off_Hand","Gear: Backup_Main_Hand","Gear: Backup_Off_Hand","Bar 1 Ability 1","Bar 1 Ability 2","Bar 1 Ability 3","Bar 1 Ability 4","Bar 1 Ability 5","Bar 1 Ability 6","Bar 2 Ability 1","Bar 2 Ability 2","Bar 2 Ability 3","Bar 2 Ability 4","Bar 2 Ability 5","Bar 2 Ability 6"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=2","@CodeKatana","-White Sämurai","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","97924.1","8981.2","28.7","97924.1 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Pragmatic Fatecarver","Quick Cloak","Cephaliarch's Flail","Radiant Glory","Banner Bearer","Soul Harvest","Elemental Blockade","Solar Barrage","Inspired Scholarship","Relentless Focus","Banner Bearer","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=3","@Surazel","Buch-Eumelin","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","103038.7","11715.4","39.7","103038.7 DPS","","Slimecraw Mask (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Tide-Born Shoes (Tide-Born Wildstalker)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Radiant Glory","Camouflaged Hunter","Soul Harvest","Elemental Blockade","Solar Barrage","Anti-Cavalry Caltrops","Inspired Scholarship","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=5","@Cîanai","Enoila Fyr","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","112332.7","13220.0","39.9","112332.7 DPS","","Perfected Null Arca Helmet (Perfected Slivers of the Null Arca)","Tide-Born Jack (Tide-Born Wildstalker)","Slimecraw Arm Cops (Slimecraw)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Perfected Null Arca Bow (Perfected Slivers of the Null Arca)"," ()","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Relentless Focus","Radiant Glory","Cephaliarch's Flail","Pragmatic Fatecarver","Camouflaged Hunter","Incapacitating Strike","Stampede","Solar Barrage","Fulminating Rune","Inspired Scholarship","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=4","@TheZirkon","Caudícus","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","91368.2","11920.3","31.7","91368.2 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Inferno Staff (Crushing Wall)"," ()","Radiant Glory","Quick Cloak","Pragmatic Fatecarver","Cephaliarch's Flail","Camouflaged Hunter","Incapacitating Strike","Elemental Blockade","Solar Barrage","Inspired Scholarship","Anti-Cavalry Caltrops","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=3","@YourBonfire","Japanise Girls Dream","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","93612.6","7890.1","26.8","93612.6 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Quick Cloak","Pragmatic Fatecarver","Radiant Oppression","Camouflaged Hunter","Incapacitating Strike","Inspired Scholarship","Fulminating Rune","Stampede","Solar Barrage","Resolving Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=4","@Petr211071","Avg Beam Enjoyer","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Tide-Born Wildstalker","Perfected Slivers of the Null Arca","100633.4","6966.4","42.3","100633.4 DPS","","Slimecraw Guise (Slimecraw)","Tide-Born Jack (Tide-Born Wildstalker)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Tide-Born Bracers (Tide-Born Wildstalker)","","Tide-Born Guards (Tide-Born Wildstalker)","Tide-Born Boots (Tide-Born Wildstalker)","","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Perfected Null Arca Dagger (Perfected Slivers of the Null Arca)","Perfected Null Arca Dagger (Perfected Slivers of the Null Arca)","Stampede","Inspired Scholarship","Fulminating Rune","Solar Barrage","Echoing Vigor","The Languid Eye","Pragmatic Fatecarver","Radiant Oppression","Cephaliarch's Flail","Camouflaged Hunter","Quick Cloak","Incapacitating Strike"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=6","@BjornElle","Geyrahyod","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","87838.6","9610.0","24.7","87838.6 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Tide-Born Bracers (Tide-Born Wildstalker)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Tide-Born Boots (Tide-Born Wildstalker)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Perfected Null Arca Dagger (Perfected Slivers of the Null Arca)","Perfected Null Arca Dagger (Perfected Slivers of the Null Arca)","The Maelstrom's Greatsword (Merciless Charge)"," ()","Quick Cloak","Radiant Oppression","Cephaliarch's Flail","Pragmatic Fatecarver","Camouflaged Hunter","Incapacitating Strike","Stampede","Solar Barrage","Inspired Scholarship","Fulminating Rune","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=17","@JosephSMT","Josephsmt","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","92659.1","14840.8","33.3","92659.1 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Pragmatic Fatecarver","Cephaliarch's Flail","Radiant Oppression","Quick Cloak","Camouflaged Hunter","Incapacitating Strike","Solar Barrage","Stampede","Inspired Scholarship","Echoing Vigor","Ulfsild's Contingency","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=2","@Kalamastria","Lora Telvanni","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","86534.0","7945.3","33.9","86534.0 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Tide-Born Bracers (Tide-Born Wildstalker)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Pragmatic Fatecarver","Cephaliarch's Flail","Quick Cloak","Banner Bearer","Radiant Oppression","Soul Harvest","Elemental Blockade","Solar Barrage","Relentless Focus","Banner Bearer","Inspired Scholarship","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=3","@RedKz4","Vegannist","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","99275.1","13979.1","23.7","99275.1 DPS","","Archdruid Devyric's Guise (Archdruid Devyric)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Radiant Glory","Quick Cloak","Camouflaged Hunter","Soul Harvest","Stampede","Inspired Scholarship","Fulminating Rune","Solar Barrage","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=9","@TheAmAyzingJoHn","S'azhdarune","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","85747.3","12520.9","27.9","85747.3 DPS","","Valkyn Skoria Guise (Valkyn Skoria)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Pragmatic Fatecarver","Quick Cloak","Camouflaged Hunter","Radiant Glory","Cephaliarch's Flail","Soul Harvest","Fulminating Rune","Solar Barrage","Inspired Scholarship","Stampede","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=18","@dan-s","fushido","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","85766.6","9251.7","25.5","85766.6 DPS","","Valkyn Skoria Guise (Valkyn Skoria)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Radiant Glory","Camouflaged Hunter","Soul Harvest","Stampede","Solar Barrage","Inspired Scholarship","Fulminating Rune","Resolving Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=11","@XMichi91","Váldís","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","89746.0","14470.7","33.2","89746.0 DPS","","Zaan Guise (Zaan)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Pragmatic Fatecarver","Radiant Glory","Cephaliarch's Flail","Camouflaged Hunter","Quick Cloak","Soul Harvest","Solar Barrage","Echoing Vigor","Elemental Blockade","Inspired Scholarship","Camouflaged Hunter","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=1","@R3nTeXx","-Darksky","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","78956.4","13371.0","34.6","78956.4 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Cephaliarch's Flail","Radiant Glory","Pragmatic Fatecarver","Quick Cloak","Camouflaged Hunter","Soul Harvest","Blockade of Fire","Anti-Cavalry Caltrops","Solar Barrage","Inspired Scholarship","Echoing Vigor","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=10","@skyeson","Uni'waa","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","80964.9","9403.7","25.7","80964.9 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Tide-Born Guards (Tide-Born Wildstalker)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Camouflaged Hunter","Cephaliarch's Flail","Pragmatic Fatecarver","Radiant Glory","Banner Bearer","Soul Harvest","Echoing Vigor","Elemental Blockade","Solar Barrage","Inspired Scholarship","Banner Bearer","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=5","@LordAye","Peruna Invictus Ayleide","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","79948.8","11127.9","31.4","79948.8 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Inferno Staff (Crushing Wall)"," ()","Radiant Glory","Camouflaged Hunter","Pragmatic Fatecarver","Cephaliarch's Flail","Quick Cloak","Soul Harvest","Echoing Vigor","Anti-Cavalry Caltrops","Elemental Blockade","Solar Barrage","Inspired Scholarship","The Languid Eye"
"Ossein Cage","Overfiend Kazpian","https://www.esologs.com/reports/3m1kDX6BtbdF9fvJ#fight=23&type=summary&source=6","@SKYRYKER","Resryker","ass-dawn-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ass","Dawn","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","90799.4","10870.0","35.5","90799.4 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Tide-Born Lightning Staff (Tide-Born Wildstalker)"," ()","Echoing Vigor","Inspired Scholarship","Elemental Blockade","Solar Barrage","Banner Bearer","The Languid Eye","Camouflaged Hunter","Cephaliarch's Flail","Radiant Glory","Pragmatic Fatecarver","Banner Bearer","Soul Harvest"
